GeoFips,GeoName,LineCode,Description,2015,2016,2017,2018
8000,Colorado,10,    Utilities,4055,3958.4,3909.9,3922.8
8000,Colorado,11,    Construction,16511.8,18185.7,19913.6,21720.6
8000,Colorado,12,    Manufacturing,23250.5,22804.9,22827.5,24057.1
8000,Colorado,13,      Durable goods manufacturing,14340.3,14230.7,14870.8,15664.9
8000,Colorado,14,        Wood product manufacturing,250.8,279.7,322.1,337.9
8000,Colorado,15,        Nonmetallic mineral product manufacturing,1262.4,1278.6,1294.2,1421.2
8000,Colorado,16,        Primary metal manufacturing,316.5,177.9,152.1,304.3
8000,Colorado,17,        Fabricated metal product manufacturing,1486.1,1514.7,1524.5,1681.2
8000,Colorado,18,        Machinery manufacturing,1324.5,1328.2,1305.7,1457
8000,Colorado,19,        Computer and electronic product manufacturing,5438.3,4847.5,5586.5,5589
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",455.6,470.1,314,375.3
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",108.4,109.9,117.9,120.1
8000,Colorado,22,        Other transportation equipment manufacturing,1643.6,1924.5,2027,2006.4
8000,Colorado,23,        Furniture and related product manufacturing,534,532.3,502.7,535.1
8000,Colorado,24,        Miscellaneous manufacturing,1520.1,1767.3,1724.1,1837.5
8000,Colorado,25,      Nondurable goods manufacturing,8910.2,8574.2,7956.8,8392.2
8000,Colorado,26,        Food and beverage and tobacco product manufacturing,3898.4,4220.5,4064.2,3767.6
8000,Colorado,27,        Textile mills and textile product mills,201.8,101.2,87.4,78.8
8000,Colorado,28,"        Apparel, leather, and allied product manufacturing",44.2,48,50.4,54.2
8000,Colorado,29,        Paper manufacturing,106.2,111.5,111.2,150.3
8000,Colorado,30,        Printing and related support activities,443.2,462,418.5,446.5
8000,Colorado,31,        Petroleum and coal products manufacturing,1310.2,822.5,972.9,1099.1
8000,Colorado,32,        Chemical manufacturing,2179.8,2119.5,1555.5,1956
8000,Colorado,33,        Plastics and rubber products manufacturing,726.5,689.2,696.6,839.8
8000,Colorado,34,    Wholesale trade,18712.5,18903.4,19809.9,20835.6
8000,Colorado,35,    Retail trade,17089.8,18006.1,18732.8,19577.8
8000,Colorado,36,    Transportation and warehousing,12161.7,11663.9,12054.6,13034.7
8000,Colorado,37,      Air transportation,3477.7,3973.9,4326.1,4472.8
8000,Colorado,38,      Rail transportation,758.7,655.6,667.6,706.1
8000,Colorado,39,      Water transportation,19.8,7,13.8,1.2
8000,Colorado,40,      Truck transportation,2095.4,2027.6,2155,2360.9
8000,Colorado,41,      Transit and ground passenger transportation,532.4,518.2,540.5,552.7
8000,Colorado,42,      Pipeline transportation,3297.7,2449.2,2308.5,2629.6
8000,Colorado,43,      Other transportation and support activities,1546.5,1578,1468.9,1625.1
8000,Colorado,44,      Warehousing and storage,433.5,454.5,574.1,686.3
8000,Colorado,45,    Information,18136.2,18040.5,18605.4,20859.3
8000,Colorado,46,      Publishing industries (except Internet),5206.4,5473.2,6806,6542.1
8000,Colorado,47,      Motion picture and sound recording industries,488.7,456.9,431.4,445.5
8000,Colorado,48,      Broadcasting (except Internet) and telecommunications,9403.2,8503,7493.8,9653.2
8000,Colorado,49,"      Data processing, hosting, and other information services",3037.9,3607.3,3874.3,4218.5
8000,Colorado,50,"    Finance, insurance, real estate, rental, and leasing",63873.6,67783.5,70630.2,74518.6
8000,Colorado,51,      Finance and insurance,17619.3,19025,18926.8,20774.6
8000,Colorado,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7098,7716.6,7962.4,8554.8
8000,Colorado,53,"        Securities, commodity contracts, and other financial investments and related activities",3462,4109,3931.4,4723.5
8000,Colorado,54,        Insurance carriers and related activities,6714,6952.1,6722.8,7223.9
8000,Colorado,55,"        Funds, trusts, and other financial vehicles",345.3,247.3,310.2,272.5
8000,Colorado,56,      Real estate and rental and leasing,46254.3,48758.5,51703.4,53743.9
8000,Colorado,57,        Real estate,42902,45300.9,48034.4,50271.2
8000,Colorado,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3352.3,3457.6,3669,3472.7
8000,Colorado,59,    Professional and business services,46373.8,47517.5,51474.9,54833.2
8000,Colorado,60,"      Professional, scientific, and technical services",29866.7,31227,33033.5,35790.3
8000,Colorado,61,        Legal services,3234.1,3343.4,3513.4,3767.5
8000,Colorado,62,        Computer systems design and related services,7712.9,8633.4,9120.6,10189
8000,Colorado,63,"        Miscellaneous professional, scientific, and technical services",18919.8,19250.2,20399.5,21833.7
8000,Colorado,64,      Management of companies and enterprises,6880.2,6327.9,7675.3,7463.8
8000,Colorado,65,      Administrative and support and waste management and remediation services,9626.8,9962.6,10766.2,11579.1
8000,Colorado,66,        Administrative and support services,8768,9092.5,9783.6,10440.3
8000,Colorado,67,        Waste management and remediation services,858.8,870.1,982.5,1138.8
8000,Colorado,68,"    Educational services, health care, and social assistance",23102.2,24599.5,25524.6,26786.8
8000,Colorado,69,      Educational services,2899.4,3086.4,3168.8,3402.5
8000,Colorado,70,      Health care and social assistance,20202.7,21513.1,22355.8,23384.3
8000,Colorado,71,        Ambulatory health care services,11177.9,12093.8,12741.5,13410.4
8000,Colorado,72,        Hospitals,5334.9,5619.3,5627.2,5738.5
8000,Colorado,73,        Nursing and residential care facilities,1867.1,1962,2001.3,2069.5
8000,Colorado,74,        Social assistance,1822.8,1838,1985.8,2165.9
8000,Colorado,75,"    Arts, entertainment, recreation, accommodation, and food services",16272.9,17224.1,18412.2,19291.4
8000,Colorado,76,"      Arts, entertainment, and recreation",5401.4,5783.3,6052.6,6190.1
8000,Colorado,77,"        Performing arts, spectator sports, museums, and related activities",2195.2,2404.6,2574.4,2762
8000,Colorado,78,"        Amusement, gambling, and recreation industries",3206.1,3378.7,3478.2,3428.1
8000,Colorado,79,      Accommodation and food services,10871.5,11440.8,12359.6,13101.4
8000,Colorado,80,        Accommodation,3087,3114.1,3396.7,3657.3
8000,Colorado,81,        Food services and drinking places,7784.6,8326.7,8962.9,9444.1
8000,Colorado,82,    Other services (except government and government enterprises),7312,7580.6,7934.2,8528.4
8000,Colorado,83,  Government and government enterprises,39462.8,40999.5,42950.5,45032.6
8000,Colorado,84,    Federal civilian,8164.6,8483.1,8822.2,9191.2
8000,Colorado,85,    Military,4772.7,4744,4890.4,4963.3
8000,Colorado,86,    State and local,26525.5,27772.4,29238,30878.1
8000,Colorado,,Addenda:,,,,
8000,Colorado,87,Natural resources and mining,14406.3,12644.1,16117.8,18425.8
8000,Colorado,88,Trade,35802.4,36909.5,38542.7,40413.4
8000,Colorado,89,Transportation and utilities,16216.7,15622.3,15964.5,16957.5
8000,Colorado,90,Manufacturing and information,41386.7,40845.4,41433,44916.4
8000,Colorado,91,Private goods-producing industries 2/,54168.5,53634.7,58858.8,64203.5
8000,Colorado,92,Private services-providing industries 3/,227089.7,235277.5,247088.7,262188.5
9000,Connecticut,1,All industry total,259487.8,263670.3,271582.6,280692
9000,Connecticut,2,  Private industries,232723.3,236707.8,244115.9,253211.1
9000,Connecticut,3,"    Agriculture, forestry, fishing and hunting",373.8,317.6,342.3,312.2
9000,Connecticut,4,      Farms,297.1,238.8,278.3,265.4
9000,Connecticut,5,"      Forestry, fishing, and related activities",76.7,78.7,64,46.8
9000,Connecticut,6,"    Mining, quarrying, and oil and gas extraction",219.1,269.5,169.2,171.9
9000,Connecticut,7,      Oil and gas extraction,0,0,0,0
9000,Connecticut,8,      Mining (except oil and gas),211.4,265.7,161,167.3
9000,Connecticut,9,      Support activities for mining,7.7,3.8,8.2,4.7
9000,Connecticut,10,    Utilities,4733.3,4316.3,4316.7,4524.5
9000,Connecticut,11,    Construction,6956.6,7184.7,7191.9,7353.8
9000,Connecticut,12,    Manufacturing,29986.5,27730.2,28972.3,32167.2
9000,Connecticut,13,      Durable goods manufacturing,21082.8,19846,20794.1,23534.6
9000,Connecticut,14,        Wood product manufacturing,92,90.2,85.1,84
9000,Connecticut,15,        Nonmetallic mineral product manufacturing,250.9,262.6,254.2,257.5
9000,Connecticut,16,        Primary metal manufacturing,373.2,390.3,403.3,519.8
9000,Connecticut,17,        Fabricated metal product manufacturing,3729,3814.1,3836.2,3796.7
9000,Connecticut,18,        Machinery manufacturing,1926.2,1826.6,1828.1,1742.8
9000,Connecticut,19,        Computer and electronic product manufacturing,2082.8,1888.1,1806.2,2057.3
9000,Connecticut,20,"        Electrical equipment, appliance, and component manufacturing",1523.3,1307.5,1189.7,1321.2
9000,Connecticut,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",488.9,456.7,452,458.1
9000,Connecticut,22,        Other transportation equipment manufacturing,8286.2,7159.4,8164.3,10511.7
9000,Connecticut,23,        Furniture and related product manufacturing,183.1,199.4,192.2,208.5
9000,Connecticut,24,        Miscellaneous manufacturing,2147.2,2451.1,2582.8,2577.1
9000,Connecticut,25,      Nondurable goods manufacturing,8903.7,7884.2,8178.2,8632.5
9000,Connecticut,26,        Food and beverage and tobacco product manufacturing,1491.9,1447.8,1370.9,1489.6
9000,Connecticut,27,        Textile mills and textile product mills,179.7,211.3,196.5,137.2
9000,Connecticut,28,"        Apparel, leather, and allied product manufacturing",100.2,107.3,100.7,41.5
9000,Connecticut,29,        Paper manufacturing,422.9,313.2,560.8,415.4
9000,Connecticut,30,        Printing and related support activities,476.7,497.8,496.9,506.8
9000,Connecticut,31,        Petroleum and coal products manufacturing,225.9,179.3,200.6,241.4
9000,Connecticut,32,        Chemical manufacturing,5385.3,4540,4627,5218.3
9000,Connecticut,33,        Plastics and rubber products manufacturing,621.1,587.4,624.9,582.4
9000,Connecticut,34,    Wholesale trade,15810.1,14997.5,14511.8,14649.9
9000,Connecticut,35,    Retail trade,13209,13239.5,13315.3,13861.2
9000,Connecticut,36,    Transportation and warehousing,5565.6,5402.7,5350.4,5312.8
9000,Connecticut,37,      Air transportation,449.5,461.3,449.6,455.5
9000,Connecticut,38,      Rail transportation,109.5,117.7,129.1,142.9
9000,Connecticut,39,      Water transportation,470.9,279.9,239,177.7
9000,Connecticut,40,      Truck transportation,785.2,826.1,830,855.1
9000,Connecticut,41,      Transit and ground passenger transportation,975.2,883.4,909.7,883.2
9000,Connecticut,42,      Pipeline transportation,1032,1010.6,964.7,896.9
9000,Connecticut,43,      Other transportation and support activities,1136.8,1155.8,1154.8,1170.4
9000,Connecticut,44,      Warehousing and storage,606.5,667.8,673.4,731.1
9000,Connecticut,45,    Information,13450.4,14334.9,14129.5,14880.1
9000,Connecticut,46,      Publishing industries (except Internet),2342.4,2453.6,2420.7,2465.5
9000,Connecticut,47,      Motion picture and sound recording industries,1650.7,1681.3,1767.3,1722.3
9000,Connecticut,48,      Broadcasting (except Internet) and telecommunications,8204.3,8982.3,8801.7,9315
9000,Connecticut,49,"      Data processing, hosting, and other information services",1252.9,1217.7,1139.8,1377.2
9000,Connecticut,50,"    Finance, insurance, real estate, rental, and leasing",71250.8,75799.1,81411.9,83275.1
9000,Connecticut,51,      Finance and insurance,37800.9,41024.8,46202.8,45047.1
9000,Connecticut,52,"        Monetary Authorities- central bank, credit intermediation, and related services",6122.4,6287.5,7049.9,7678.7
9000,Connecticut,53,"        Securities, commodity contracts, and other financial investments and related activities",8818.1,10527.2,13541.3,13457.8
9000,Connecticut,54,        Insurance carriers and related activities,22575.5,23985.5,25376,23575.1
9000,Connecticut,55,"        Funds, trusts, and other financial vehicles",284.9,224.6,235.5,335.5
9000,Connecticut,56,      Real estate and rental and leasing,33449.8,34774.3,35209.1,38228.1
9000,Connecticut,57,        Real estate,30989.5,31182.8,31137.5,32198.8
9000,Connecticut,58,        Rental and leasing services and lessors of nonfinancial intangible assets,2460.4,3591.5,4071.5,6029.3
9000,Connecticut,59,    Professional and business services,31786.3,32297.7,32638.9,33439
9000,Connecticut,60,"      Professional, scientific, and technical services",17699.3,18163.1,18576.1,19132.4
9000,Connecticut,61,        Legal services,2798,2895.2,2934.6,3058.7
9000,Connecticut,62,        Computer systems design and related services,4139.5,4097,4202.4,4278.4
9000,Connecticut,63,"        Miscellaneous professional, scientific, and technical services",10761.7,11171,11439.1,11795.2
9000,Connecticut,64,      Management of companies and enterprises,7044.1,7094.8,6630.8,6774.8
9000,Connecticut,65,      Administrative and support and waste management and remediation services,7042.9,7039.7,7432,7531.9
9000,Connecticut,66,        Administrative and support services,6263.8,6268.7,6587,6673
9000,Connecticut,67,        Waste management and remediation services,779.1,771.1,845.1,858.9
9000,Connecticut,68,"    Educational services, health care, and social assistance",26282.5,27136.1,27692.1,28711.7
9000,Connecticut,69,      Educational services,5845.3,6076.3,6151.9,6391.1
9000,Connecticut,70,      Health care and social assistance,20437.2,21059.9,21540.2,22320.6
9000,Connecticut,71,        Ambulatory health care services,9355,9776.2,9988.3,10376.8
9000,Connecticut,72,        Hospitals,5896.4,5952.4,6125,6398.5
9000,Connecticut,73,        Nursing and residential care facilities,3223.9,3266.2,3290.2,3376.9
9000,Connecticut,74,        Social assistance,1961.9,2065,2136.7,2168.4
9000,Connecticut,75,"    Arts, entertainment, recreation, accommodation, and food services",8214.2,8761.6,9092,9274.6
9000,Connecticut,76,"      Arts, entertainment, and recreation",2377,2486.5,2416.5,2511.1
9000,Connecticut,77,"        Performing arts, spectator sports, museums, and related activities",1317.8,1288.4,1226.6,1261.1
9000,Connecticut,78,"        Amusement, gambling, and recreation industries",1059.2,1198.1,1190,1250
9000,Connecticut,79,      Accommodation and food services,5837.2,6275.1,6675.5,6763.5
9000,Connecticut,80,        Accommodation,1299.9,1449.2,1377.6,1260.3
9000,Connecticut,81,        Food services and drinking places,4537.3,4825.9,5297.8,5503.2
9000,Connecticut,82,    Other services (except government and government enterprises),4885.2,4920.4,4981.6,5277
9000,Connecticut,83,  Government and government enterprises,26764.5,26962.5,27466.7,27480.9
9000,Connecticut,84,    Federal civilian,2763.6,2812.4,2932.6,3056.8
9000,Connecticut,85,    Military,2912,3046.2,3101.3,2913.7
9000,Connecticut,86,    State and local,21089,21103.9,21432.9,21510.4
9000,Connecticut,,Addenda:,,,,
9000,Connecticut,87,Natural resources and mining,592.9,587.1,511.5,484.2
9000,Connecticut,88,Trade,29019.1,28237,27827.1,28511.1
9000,Connecticut,89,Transportation and utilities,10298.9,9719,9667.1,9837.3
9000,Connecticut,90,Manufacturing and information,43436.8,42065.1,43101.8,47047.2
9000,Connecticut,91,Private goods-producing industries 2/,37536,35501.9,36675.7,40005.1
9000,Connecticut,92,Private services-providing industries 3/,195187.3,201205.9,207440.2,213206
10000,Delaware,1,All industry total,71913.9,69355,68763.8,72488
10000,Delaware,2,  Private industries,65356.4,62662.8,61693.1,65009.3
10000,Delaware,3,"    Agriculture, forestry, fishing and hunting",480,424.9,595.1,606.9
10000,Delaware,4,      Farms,443.5,387.3,562,572
10000,Delaware,5,"      Forestry, fishing, and related activities",36.5,37.6,33,34.9
10000,Delaware,6,"    Mining, quarrying, and oil and gas extraction",3.5,3.6,4.3,6
10000,Delaware,7,      Oil and gas extraction,0,0,0,0
10000,Delaware,8,      Mining (except oil and gas),3.5,3.6,3.8,5.3
10000,Delaware,9,      Support activities for mining,0,0,0.4,0.8
10000,Delaware,10,    Utilities,1042.2,1048.9,1052,1024
10000,Delaware,11,    Construction,2248.4,2358.1,2485.5,2594.2
10000,Delaware,12,    Manufacturing,4916.9,3965.4,4605.7,4784.2
10000,Delaware,13,      Durable goods manufacturing,1419.3,1324.7,1396.7,1469
10000,Delaware,14,        Wood product manufacturing,22.7,25,25.9,20.8
10000,Delaware,15,        Nonmetallic mineral product manufacturing,49.1,57.4,69.9,76.3
10000,Delaware,16,        Primary metal manufacturing,33.4,28,31.3,21.9
10000,Delaware,17,        Fabricated metal product manufacturing,129.9,145.5,143.5,156.5
10000,Delaware,18,        Machinery manufacturing,116.5,108.3,117.9,119.1
10000,Delaware,19,        Computer and electronic product manufacturing,619,558.2,580,653.5
10000,Delaware,20,"        Electrical equipment, appliance, and component manufacturing",182.1,95.2,107.9,103.7
10000,Delaware,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",8.9,8.5,9.1,16.9
10000,Delaware,22,        Other transportation equipment manufacturing,80.6,85.9,78.1,91.3
10000,Delaware,23,        Furniture and related product manufacturing,36.4,35.2,34.7,29.7
10000,Delaware,24,        Miscellaneous manufacturing,140.7,177.8,198.4,179.4
10000,Delaware,25,      Nondurable goods manufacturing,3497.6,2640.6,3208.9,3315.2
10000,Delaware,26,        Food and beverage and tobacco product manufacturing,882,857.4,1110.5,1038.5
10000,Delaware,27,        Textile mills and textile product mills,55.8,63.2,59.6,57.7
10000,Delaware,28,"        Apparel, leather, and allied product manufacturing",1.8,1.8,1.9,1.2
10000,Delaware,29,        Paper manufacturing,176.1,193.8,209.9,177.8
10000,Delaware,30,        Printing and related support activities,39,34.5,26.8,25.6
10000,Delaware,31,        Petroleum and coal products manufacturing,530.3,383.1,540.7,632.5
10000,Delaware,32,        Chemical manufacturing,1543.4,871,1001.3,1108.9
10000,Delaware,33,        Plastics and rubber products manufacturing,269.1,236,258.2,273
10000,Delaware,34,    Wholesale trade,2169.3,2165,1870.9,1954.3
10000,Delaware,35,    Retail trade,2624,2701.1,2735.2,2812.4
10000,Delaware,36,    Transportation and warehousing,1130.1,1124.8,1142.9,1190.5
10000,Delaware,37,      Air transportation,28.1,31.2,36.1,35.8
10000,Delaware,38,      Rail transportation,167.2,166.5,165.3,172.4
10000,Delaware,39,      Water transportation,3,1.1,1.6,3.3
10000,Delaware,40,      Truck transportation,258.1,238.9,255.4,258.8
10000,Delaware,41,      Transit and ground passenger transportation,97.1,95,95,99.2
10000,Delaware,42,      Pipeline transportation,4.6,2.6,2.1,2.6
10000,Delaware,43,      Other transportation and support activities,293.6,289.5,290.9,316.2
10000,Delaware,44,      Warehousing and storage,278.4,300,296.5,302.3
10000,Delaware,45,    Information,1117,1099.5,974.5,992.7
10000,Delaware,46,      Publishing industries (except Internet),187.6,179.3,173.7,176
10000,Delaware,47,      Motion picture and sound recording industries,23,40.4,19.8,17.7
10000,Delaware,48,      Broadcasting (except Internet) and telecommunications,507.5,521.5,533.2,538
10000,Delaware,49,"      Data processing, hosting, and other information services",398.9,358.3,247.9,261
10000,Delaware,50,"    Finance, insurance, real estate, rental, and leasing",33826.5,31689.9,29199.9,31490.7
10000,Delaware,51,      Finance and insurance,23223.5,21060.9,19344.5,19091.9
10000,Delaware,52,"        Monetary Authorities- central bank, credit intermediation, and related services",11169.9,11812.9,11718.5,12765.3
10000,Delaware,53,"        Securities, commodity contracts, and other financial investments and related activities",1046.7,1146,1746.4,1809
10000,Delaware,54,        Insurance carriers and related activities,10984.4,8027.4,5803.6,4485
10000,Delaware,55,"        Funds, trusts, and other financial vehicles",22.5,74.6,76,32.6
10000,Delaware,56,      Real estate and rental and leasing,10603,10628.9,9855.4,12398.8
10000,Delaware,57,        Real estate,7233.5,7412.9,7560.5,7948.5
10000,Delaware,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3369.5,3216.1,2294.9,4450.2
10000,Delaware,59,    Professional and business services,7619.4,7544.6,8243.3,8436.6
10000,Delaware,60,"      Professional, scientific, and technical services",5212.6,4342.8,4690.4,4837.6
10000,Delaware,61,        Legal services,1518.9,1598.3,1692.9,1782.7
10000,Delaware,62,        Computer systems design and related services,623.6,656.1,669.5,755.9
10000,Delaware,63,"        Miscellaneous professional, scientific, and technical services",3070.1,2088.4,2328,2299.1
10000,Delaware,64,      Management of companies and enterprises,855.7,1650.7,1860.8,1701.4
10000,Delaware,65,      Administrative and support and waste management and remediation services,1551.1,1551.2,1692.1,1897.6
10000,Delaware,66,        Administrative and support services,1413.2,1408.9,1532.2,1722.2
10000,Delaware,67,        Waste management and remediation services,137.9,142.3,159.9,175.4
10000,Delaware,68,"    Educational services, health care, and social assistance",5415.3,5645.2,5815.3,6020.4
10000,Delaware,69,      Educational services,441.3,451.5,446.2,457.3
10000,Delaware,70,      Health care and social assistance,4974.1,5193.7,5369.1,5563.1
10000,Delaware,71,        Ambulatory health care services,1820.1,1902,1951.2,1963.8
10000,Delaware,72,        Hospitals,2222.2,2324.4,2424.9,2566.1
10000,Delaware,73,        Nursing and residential care facilities,561.7,586.6,606.1,624.8
10000,Delaware,74,        Social assistance,370,380.6,387,408.4
10000,Delaware,75,"    Arts, entertainment, recreation, accommodation, and food services",1828.7,1924.2,1983.7,2079.2
10000,Delaware,76,"      Arts, entertainment, and recreation",436.3,446.1,460.8,404.9
10000,Delaware,77,"        Performing arts, spectator sports, museums, and related activities",89.7,89.4,99.9,99.4
10000,Delaware,78,"        Amusement, gambling, and recreation industries",346.6,356.7,360.9,305.5
10000,Delaware,79,      Accommodation and food services,1392.5,1478.1,1522.9,1674.3
10000,Delaware,80,        Accommodation,242.3,246,268.6,368
10000,Delaware,81,        Food services and drinking places,1150.2,1232.1,1254.4,1306.3
10000,Delaware,82,    Other services (except government and government enterprises),935.1,967.7,984.6,1017
10000,Delaware,83,  Government and government enterprises,6557.6,6692.2,7070.7,7478.7
10000,Delaware,84,    Federal civilian,738.8,751.8,799.5,819.9
10000,Delaware,85,    Military,569.3,594.6,600.5,602.4
10000,Delaware,86,    State and local,5249.5,5345.8,5670.7,6056.5
10000,Delaware,,Addenda:,,,,
10000,Delaware,87,Natural resources and mining,483.5,428.5,599.4,612.9
10000,Delaware,88,Trade,4793.3,4866,4606.1,4766.7
10000,Delaware,89,Transportation and utilities,2172.3,2173.7,2194.9,2214.6
10000,Delaware,90,Manufacturing and information,6033.9,5064.8,5580.2,5776.9
10000,Delaware,91,Private goods-producing industries 2/,7648.8,6752,7690.6,7991.4
10000,Delaware,92,Private services-providing industries 3/,57707.6,55910.8,54002.5,57017.9
11000,District of Columbia,1,All industry total,124604.7,129648.6,133391.2,139784.8
11000,District of Columbia,2,  Private industries,83238.9,86789.2,89370.4,93659.2
11000,District of Columbia,3,"    Agriculture, forestry, fishing and hunting",0.7,1.1,1.7,1.6
11000,District of Columbia,4,      Farms,0,0,0,0
11000,District of Columbia,5,"      Forestry, fishing, and related activities",0.7,1.1,1.7,1.6
11000,District of Columbia,6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0
11000,District of Columbia,7,      Oil and gas extraction,0,0,0,0
11000,District of Columbia,8,      Mining (except oil and gas),0,0,0,0
11000,District of Columbia,9,      Support activities for mining,0,0,0,0
11000,District of Columbia,10,    Utilities,1222.2,1209.8,1250.9,1416.2
11000,District of Columbia,11,    Construction,1478.4,1455.8,1666.4,1760
11000,District of Columbia,12,    Manufacturing,247.7,272.4,278.8,280.2
11000,District of Columbia,13,      Durable goods manufacturing,108.7,128.9,135.7,149.4
11000,District of Columbia,14,        Wood product manufacturing,0.7,0.5,0.3,0.7
11000,District of Columbia,15,        Nonmetallic mineral product manufacturing,36.9,39.4,37.1,29.5
11000,District of Columbia,16,        Primary metal manufacturing,2.8,1.2,5.6,12.8
11000,District of Columbia,17,        Fabricated metal product manufacturing,8.4,7.6,7.6,9.8
11000,District of Columbia,18,        Machinery manufacturing,3.7,7.4,9.5,9.4
11000,District of Columbia,19,        Computer and electronic product manufacturing,35.4,40,49.8,55.6
11000,District of Columbia,20,"        Electrical equipment, appliance, and component manufacturing",0.5,1.1,2.8,2.1
11000,District of Columbia,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0
11000,District of Columbia,22,        Other transportation equipment manufacturing,1.1,3.9,5.4,4.4
11000,District of Columbia,23,        Furniture and related product manufacturing,12.7,15.1,10.4,10.5
11000,District of Columbia,24,        Miscellaneous manufacturing,6.4,12.7,7.2,14.5
11000,District of Columbia,25,      Nondurable goods manufacturing,139,143.5,143.1,130.8
11000,District of Columbia,26,        Food and beverage and tobacco product manufacturing,33.1,36.6,36,33.1
11000,District of Columbia,27,        Textile mills and textile product mills,3.2,3.4,3.9,4.2
11000,District of Columbia,28,"        Apparel, leather, and allied product manufacturing",1.5,1.2,1.2,1.2
11000,District of Columbia,29,        Paper manufacturing,0.3,0.3,0.3,0.2
11000,District of Columbia,30,        Printing and related support activities,32.5,34.9,30.6,28.5
11000,District of Columbia,31,        Petroleum and coal products manufacturing,0.9,(L),(L),0.1
11000,District of Columbia,32,        Chemical manufacturing,67.3,66.8,70.6,63.1
11000,District of Columbia,33,        Plastics and rubber products manufacturing,0.3,0.3,0.4,0.4
11000,District of Columbia,34,    Wholesale trade,1235.1,1214.3,1250.7,1254.8
11000,District of Columbia,35,    Retail trade,1445.7,1555.3,1594.7,1653.8
11000,District of Columbia,36,    Transportation and warehousing,733.5,754.9,733.2,722.6
11000,District of Columbia,37,      Air transportation,64.4,83.9,38.9,18.8
11000,District of Columbia,38,      Rail transportation,329.1,333.9,342.2,341.9
11000,District of Columbia,39,      Water transportation,10,3.5,3.3,3.6
11000,District of Columbia,40,      Truck transportation,42,43.8,40.7,47.3
11000,District of Columbia,41,      Transit and ground passenger transportation,145.3,154.8,170.6,170.6
11000,District of Columbia,42,      Pipeline transportation,21.6,13.9,3,3.1
11000,District of Columbia,43,      Other transportation and support activities,118.1,119.5,132.4,135.6
11000,District of Columbia,44,      Warehousing and storage,3.1,1.8,2,1.8
11000,District of Columbia,45,    Information,6345.4,6668.1,7087.1,7718.1
11000,District of Columbia,46,      Publishing industries (except Internet),1515.7,1622,1932,2040.9
11000,District of Columbia,47,      Motion picture and sound recording industries,232.2,205.2,183.7,177.2
11000,District of Columbia,48,      Broadcasting (except Internet) and telecommunications,3439.2,3540.7,3630.2,3883.9
11000,District of Columbia,49,"      Data processing, hosting, and other information services",1158.3,1300.2,1341.3,1616.2
11000,District of Columbia,50,"    Finance, insurance, real estate, rental, and leasing",15657.3,16437,16766,17584.6
11000,District of Columbia,51,      Finance and insurance,5060.4,5570.5,5777.3,6581.3
11000,District of Columbia,52,"        Monetary Authorities- central bank, credit intermediation, and related services",2026.3,2284.2,2485.8,2729.7
11000,District of Columbia,53,"        Securities, commodity contracts, and other financial investments and related activities",1066.5,1310.2,1364.6,1598.7
11000,District of Columbia,54,        Insurance carriers and related activities,1772.8,1741.8,1569.8,1829.5
11000,District of Columbia,55,"        Funds, trusts, and other financial vehicles",194.8,234.3,357,423.4
11000,District of Columbia,56,      Real estate and rental and leasing,10596.9,10866.5,10988.8,11003.3
11000,District of Columbia,57,        Real estate,10408.7,10681.5,10805.2,10797.8
11000,District of Columbia,58,        Rental and leasing services and lessors of nonfinancial intangible assets,188.1,185.1,183.6,205.6
11000,District of Columbia,59,    Professional and business services,30403.5,31805.9,32534.8,33493.2
11000,District of Columbia,60,"      Professional, scientific, and technical services",26198.2,27737.4,28273.6,29173.5
11000,District of Columbia,61,        Legal services,11478.9,12424.5,12163.6,12159.7
11000,District of Columbia,62,        Computer systems design and related services,3115.4,3250.2,3421.2,3627.7
11000,District of Columbia,63,"        Miscellaneous professional, scientific, and technical services",11603.9,12062.8,12688.8,13386
11000,District of Columbia,64,      Management of companies and enterprises,812.8,701.9,771.8,835.5
11000,District of Columbia,65,      Administrative and support and waste management and remediation services,3392.5,3366.6,3489.4,3484.2
11000,District of Columbia,66,        Administrative and support services,3361.9,3325.2,3443.4,3439.2
11000,District of Columbia,67,        Waste management and remediation services,30.5,41.4,46,45
11000,District of Columbia,68,"    Educational services, health care, and social assistance",10371.2,10846.3,10934.2,11347.2
11000,District of Columbia,69,      Educational services,4486.4,4702.5,4627.2,4811.5
11000,District of Columbia,70,      Health care and social assistance,5884.8,6143.8,6307.1,6535.8
11000,District of Columbia,71,        Ambulatory health care services,1629.4,1802.3,1883.7,1999.8
11000,District of Columbia,72,        Hospitals,3111.3,3193.3,3259.3,3288.2
11000,District of Columbia,73,        Nursing and residential care facilities,382.7,372,389.1,408
11000,District of Columbia,74,        Social assistance,761.4,776.2,775.1,839.8
