"SAPCE1 Personal consumption expenditures (PCE) by major type of product 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"18000","Indiana","1","Personal consumption expenditures",176438.6,183072.2,188064.5,185799.3,191184.5,198958.0,206023.2,211005.9,217888.8
"18000","Indiana","2","  Goods",66562.8,68201.2,68536.0,64714.1,67377.1,71058.6,73066.1,74584.2,76557.1
"18000","Indiana","3","    Durable goods",22516.2,22614.1,20965.9,19648.7,20414.5,21032.2,21845.9,22414.3,23431.7
"18000","Indiana","4","      Motor vehicles and parts",7759.5,7906.0,6764.5,6459.4,6984.0,7279.8,7660.8,7985.8,8612.9
"18000","Indiana","5","      Furnishings and durable household equipment",5118.8,5030.3,4760.5,4299.7,4416.5,4578.4,4769.9,4922.0,5070.7
"18000","Indiana","6","      Recreational goods and vehicles",6704.8,6576.0,6371.2,5905.4,5885.1,5863.1,6026.4,6039.3,6207.6
"18000","Indiana","7","      Other durable goods",2933.1,3101.9,3069.7,2984.2,3128.9,3311.0,3388.9,3467.3,3540.5
"18000","Indiana","8","    Nondurable goods",44046.6,45587.1,47570.1,45065.4,46962.6,50026.3,51220.2,52169.9,53125.4
"18000","Indiana","9","      Food and beverages purchased for off-premises consumption",14382.5,14812.0,15471.7,15623.5,15640.3,16120.6,16510.5,16939.7,17477.2
"18000","Indiana","10","      Clothing and footwear",5795.9,5735.8,5667.2,5483.9,5700.4,5900.0,6011.1,6027.3,6125.0
"18000","Indiana","11","      Gasoline and other energy goods",8719.0,9477.6,10585.2,7516.2,8834.1,10625.3,10866.3,10827.2,10235.6
"18000","Indiana","12","      Other nondurable goods",15149.1,15561.7,15846.0,16441.9,16787.8,17380.4,17832.3,18375.8,19287.7
"18000","Indiana","13","  Services",109875.8,114870.9,119528.4,121085.1,123807.4,127899.4,132957.2,136421.7,141331.7
"18000","Indiana","14","    Household consumption expenditures (for services)",104361.8,109648.9,113483.1,114961.2,117522.1,121322.2,125898.6,129167.0,133885.4
"18000","Indiana","15","      Housing and utilities",31163.5,32358.4,34321.1,34625.0,34689.7,35195.7,35472.5,37117.2,38434.5
"18000","Indiana","16","      Health care",29606.1,31718.5,32684.2,35003.4,36207.4,37741.8,40647.8,40994.4,42085.2
"18000","Indiana","17","      Transportation services",4549.4,4640.0,4680.2,4376.0,4440.1,4772.0,4924.6,5191.9,5581.5
"18000","Indiana","18","      Recreation services",4811.0,5081.6,5256.5,5282.8,5447.8,5409.7,5665.3,5938.4,6134.3
"18000","Indiana","19","      Food services and accommodations",11019.6,11365.7,11636.9,11579.6,11957.7,12492.0,13076.3,13289.2,13735.9
"18000","Indiana","20","      Financial services and insurance",11164.7,11706.6,11769.0,10854.3,11384.5,11891.5,11974.1,12367.4,13021.1
"18000","Indiana","21","      Other services",12047.4,12778.2,13135.1,13240.1,13394.9,13819.4,14137.9,14268.4,14893.0
"18000","Indiana","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",5514.1,5222.0,6045.3,6123.9,6285.3,6577.2,7058.6,7254.7,7446.3
"18000","Indiana","23","      Gross output of nonprofit institutions",18227.0,18340.0,19582.4,20394.7,21224.0,21990.4,23056.4,23631.8,24035.4
"18000","Indiana","24","      Less: Receipts from sales of goods and services by nonprofit institutions",12713.0,13118.0,13537.1,14270.8,14938.7,15413.1,15997.8,16377.1,16589.1
"19000","Iowa","1","Personal consumption expenditures",83436.6,87191.0,90567.3,90191.7,93619.4,98090.5,100737.5,102961.0,106473.5
"19000","Iowa","2","  Goods",31529.3,32799.3,33630.2,32524.9,34032.9,36316.5,37297.1,37879.5,38675.1
"19000","Iowa","3","    Durable goods",10276.1,10508.8,10081.0,10046.3,10523.7,10899.7,11406.8,11847.3,12281.0
"19000","Iowa","4","      Motor vehicles and parts",3920.0,4100.1,3755.5,3865.2,4261.6,4413.4,4703.1,4938.9,5221.5
"19000","Iowa","5","      Furnishings and durable household equipment",2345.3,2335.4,2279.1,2175.6,2157.7,2236.7,2314.4,2383.1,2438.6
"19000","Iowa","6","      Recreational goods and vehicles",2730.9,2747.6,2703.4,2650.8,2689.2,2800.9,2881.2,3000.6,3067.6
"19000","Iowa","7","      Other durable goods",1279.9,1325.6,1343.0,1354.6,1415.1,1448.7,1508.1,1524.6,1553.3
"19000","Iowa","8","    Nondurable goods",21253.2,22290.5,23549.2,22478.7,23509.2,25416.7,25890.4,26032.2,26394.1
"19000","Iowa","9","      Food and beverages purchased for off-premises consumption",6558.8,6928.8,7275.1,7388.6,7525.6,7900.9,8200.7,8262.8,8515.7
"19000","Iowa","10","      Clothing and footwear",2611.4,2559.2,2587.9,2596.9,2674.4,2707.5,2761.1,2774.7,2818.9
"19000","Iowa","11","      Gasoline and other energy goods",4592.2,5025.7,5802.1,4323.4,5046.6,6236.7,6262.2,6136.6,5848.9
"19000","Iowa","12","      Other nondurable goods",7490.8,7776.8,7884.1,8169.8,8262.6,8571.7,8666.4,8858.1,9210.6
"19000","Iowa","13","  Services",51907.3,54391.7,56937.1,57666.8,59586.5,61774.0,63440.3,65081.5,67798.4
"19000","Iowa","14","    Household consumption expenditures (for services)",49053.3,51637.7,53780.7,54298.7,56060.3,58068.7,59513.8,61070.3,63688.3
"19000","Iowa","15","      Housing and utilities",14326.3,14912.1,15524.0,15694.8,16186.1,16836.5,17139.2,17765.7,18325.2
"19000","Iowa","16","      Health care",13318.7,14038.9,14725.7,15283.4,15901.2,16430.5,16857.5,17163.3,18062.5
"19000","Iowa","17","      Transportation services",2228.6,2341.2,2403.2,2365.6,2344.8,2435.1,2489.6,2675.3,2897.1
"19000","Iowa","18","      Recreation services",2885.9,3129.2,3236.3,3312.7,3328.5,3354.4,3517.9,3491.9,3504.9
"19000","Iowa","19","      Food services and accommodations",4660.3,4888.2,5141.1,5131.2,5195.9,5429.3,5732.6,5946.4,6191.8
"19000","Iowa","20","      Financial services and insurance",4965.3,5293.2,5474.9,5132.1,5467.3,5831.9,6038.2,6304.6,6692.2
"19000","Iowa","21","      Other services",6668.3,7034.9,7275.4,7378.8,7636.4,7750.9,7738.7,7723.1,8014.6
"19000","Iowa","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2854.0,2754.0,3156.4,3368.1,3526.3,3705.4,3926.5,4011.2,4110.0
"19000","Iowa","23","      Gross output of nonprofit institutions",8950.0,9066.0,9675.5,10258.2,10704.4,11108.5,11553.6,11795.2,12025.9
"19000","Iowa","24","      Less: Receipts from sales of goods and services by nonprofit institutions",6096.0,6312.0,6519.1,6890.1,7178.1,7403.1,7627.0,7784.0,7915.8
"20000","Kansas","1","Personal consumption expenditures",81548.8,86072.7,88917.5,87037.5,89314.1,92479.2,94620.8,96250.2,99395.5
"20000","Kansas","2","  Goods",28325.7,29894.1,30123.1,28607.4,29625.7,31158.4,32088.1,32398.9,33292.7
"20000","Kansas","3","    Durable goods",9606.1,10143.2,9627.8,9073.1,9307.0,9453.3,10016.9,9992.5,10376.3
"20000","Kansas","4","      Motor vehicles and parts",3572.8,3747.3,3393.0,3269.6,3543.4,3634.7,4039.5,3980.2,4196.3
"20000","Kansas","5","      Furnishings and durable household equipment",2398.3,2517.6,2436.0,2266.1,2252.0,2277.7,2366.8,2377.3,2510.1
"20000","Kansas","6","      Recreational goods and vehicles",2446.4,2573.0,2471.3,2238.0,2175.2,2116.2,2137.0,2151.8,2144.6
"20000","Kansas","7","      Other durable goods",1188.7,1305.3,1327.5,1299.4,1336.5,1424.6,1473.5,1483.2,1525.2
"20000","Kansas","8","    Nondurable goods",18719.5,19750.9,20495.3,19534.3,20318.6,21705.1,22071.2,22406.4,22916.5
"20000","Kansas","9","      Food and beverages purchased for off-premises consumption",6800.2,7227.9,7499.2,7491.0,7547.2,7887.3,8036.9,8155.1,8433.0
"20000","Kansas","10","      Clothing and footwear",2375.7,2475.3,2489.6,2404.3,2481.6,2570.1,2647.5,2659.2,2695.0
"20000","Kansas","11","      Gasoline and other energy goods",3085.5,3325.0,3682.2,2716.0,3183.2,3983.5,4034.2,4075.0,3939.4
"20000","Kansas","12","      Other nondurable goods",6458.1,6722.7,6824.3,6923.0,7106.6,7264.1,7352.7,7517.0,7849.1
"20000","Kansas","13","  Services",53223.1,56178.6,58794.4,58430.1,59688.4,61320.8,62532.7,63851.3,66102.7
"20000","Kansas","14","    Household consumption expenditures (for services)",51294.1,54384.6,56652.8,56255.1,57483.8,58899.4,59884.2,61214.9,63401.2
"20000","Kansas","15","      Housing and utilities",13208.2,13741.2,14757.3,14816.1,15154.9,15452.4,15620.8,16192.8,16758.7
"20000","Kansas","16","      Health care",12508.0,13393.6,14116.4,14671.8,15147.0,15686.7,16394.5,16638.9,17149.4
"20000","Kansas","17","      Transportation services",2272.2,2334.9,2351.9,2267.8,2315.8,2458.8,2555.0,2610.2,2716.1
"20000","Kansas","18","      Recreation services",3939.8,4514.4,4527.1,4233.1,3962.0,3939.1,3994.6,3916.7,3805.2
"20000","Kansas","19","      Food services and accommodations",4545.0,4628.1,4782.1,4849.1,4968.4,5166.1,5404.8,5514.3,5751.9
"20000","Kansas","20","      Financial services and insurance",5855.4,6404.0,6612.7,6218.0,6527.6,6762.1,6691.2,6998.4,7466.7
"20000","Kansas","21","      Other services",8965.4,9368.5,9505.4,9199.1,9408.2,9434.2,9223.3,9343.6,9753.3
"20000","Kansas","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1929.0,1794.0,2141.6,2175.0,2204.6,2421.5,2648.6,2636.4,2701.5
"20000","Kansas","23","      Gross output of nonprofit institutions",7917.0,7998.0,8538.5,8898.6,9190.9,9646.1,10104.6,10259.4,10647.8
"20000","Kansas","24","      Less: Receipts from sales of goods and services by nonprofit institutions",5988.0,6204.0,6396.9,6723.6,6986.3,7224.7,7456.0,7623.0,7946.3
"21000","Kentucky","1","Personal consumption expenditures",111616.9,115384.9,119327.7,119334.1,123774.3,128901.9,131569.5,134202.0,138860.5
"21000","Kentucky","2","  Goods",43177.6,44373.0,45047.7,43751.4,45666.1,48207.1,49442.4,49793.6,50978.8
"21000","Kentucky","3","    Durable goods",12922.7,13225.2,12099.9,11595.0,12151.4,12625.9,13400.5,13614.4,13986.0
"21000","Kentucky","4","      Motor vehicles and parts",4887.4,4968.1,4319.2,4202.6,4679.0,4836.4,5216.1,5379.0,5611.6
"21000","Kentucky","5","      Furnishings and durable household equipment",3148.4,3181.4,2930.9,2762.6,2795.0,2820.0,2968.2,3007.6,3047.9
"21000","Kentucky","6","      Recreational goods and vehicles",3064.8,3127.2,2905.8,2707.3,2661.4,2815.1,3026.1,3044.5,3082.2
"21000","Kentucky","7","      Other durable goods",1822.2,1948.5,1944.0,1922.5,2016.0,2154.4,2190.0,2183.4,2244.3
"21000","Kentucky","8","    Nondurable goods",30254.9,31147.8,32947.9,32156.3,33514.7,35581.1,36042.0,36179.1,36992.8
"21000","Kentucky","9","      Food and beverages purchased for off-premises consumption",9929.5,10390.4,11006.8,11440.3,11602.9,12043.9,12412.2,12416.7,12853.1
"21000","Kentucky","10","      Clothing and footwear",3532.1,3526.5,3445.7,3339.9,3399.2,3524.6,3560.6,3559.3,3677.1
"21000","Kentucky","11","      Gasoline and other energy goods",5836.6,5802.2,6701.9,4938.8,5769.6,7042.9,7011.8,6894.2,6534.0
"21000","Kentucky","12","      Other nondurable goods",10956.7,11428.6,11793.4,12437.3,12743.0,12969.7,13057.5,13308.9,13928.5
"21000","Kentucky","13","  Services",68439.2,71011.9,74280.0,75582.7,78108.2,80694.8,82127.1,84408.5,87881.6
"21000","Kentucky","14","    Household consumption expenditures (for services)",65214.2,67866.9,70668.2,71875.9,74318.1,76644.1,77897.0,79957.1,83350.7
"21000","Kentucky","15","      Housing and utilities",18355.2,19041.4,20412.1,20853.9,21533.2,21997.2,22027.4,22910.5,23591.0
"21000","Kentucky","16","      Health care",19032.4,19877.8,20482.8,21574.5,22293.5,23074.1,23532.7,24075.5,25081.5
"21000","Kentucky","17","      Transportation services",2823.1,2890.5,2901.3,2665.4,2630.9,2808.3,2793.9,2808.5,2893.2
"21000","Kentucky","18","      Recreation services",3128.8,3321.3,3449.6,3500.1,3581.1,3603.3,3834.5,3950.5,4165.6
"21000","Kentucky","19","      Food services and accommodations",6779.7,6996.2,7200.7,7364.5,7618.5,7931.3,8294.5,8381.2,8770.4
"21000","Kentucky","20","      Financial services and insurance",6949.4,7175.9,7287.3,6730.1,7208.2,7606.7,7812.6,8190.8,8971.4
"21000","Kentucky","21","      Other services",8145.7,8563.8,8934.3,9187.4,9452.7,9623.4,9601.4,9640.0,9877.7
"21000","Kentucky","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",3225.1,3145.0,3611.8,3706.9,3790.0,4050.7,4230.1,4451.3,4530.9
"21000","Kentucky","23","      Gross output of nonprofit institutions",11172.0,11396.0,12078.3,12629.5,13087.3,13600.6,14076.4,14518.3,14754.7
"21000","Kentucky","24","      Less: Receipts from sales of goods and services by nonprofit institutions",7947.0,8251.0,8466.4,8922.6,9297.3,9549.9,9846.2,10066.9,10223.8
"22000","Louisiana","1","Personal consumption expenditures",117591.1,124298.7,129312.0,128770.9,134277.3,139954.2,143779.9,147598.3,153179.5
"22000","Louisiana","2","  Goods",45855.3,48134.2,48755.4,47110.5,48978.0,52079.4,53985.9,55060.2,56177.6
"22000","Louisiana","3","    Durable goods",16301.4,16718.7,15388.2,14398.9,14758.1,15532.3,16375.2,16986.0,17361.4
"22000","Louisiana","4","      Motor vehicles and parts",6814.7,6847.1,5748.8,5532.2,6046.2,6498.3,7143.9,7597.0,7890.7
"22000","Louisiana","5","      Furnishings and durable household equipment",4281.4,4290.2,3969.8,3676.2,3627.0,3711.0,3816.8,3899.9,3976.7
"22000","Louisiana","6","      Recreational goods and vehicles",3483.0,3706.9,3779.2,3342.1,3174.0,3297.7,3344.4,3368.1,3310.6
"22000","Louisiana","7","      Other durable goods",1722.3,1874.4,1890.3,1848.4,1910.9,2025.3,2070.1,2121.0,2183.3
"22000","Louisiana","8","    Nondurable goods",29553.9,31415.5,33367.2,32711.7,34219.9,36547.2,37610.7,38074.2,38816.2
"22000","Louisiana","9","      Food and beverages purchased for off-premises consumption",9911.7,10394.1,10884.1,11172.4,11170.7,11598.6,11961.8,12187.3,12544.0
"22000","Louisiana","10","      Clothing and footwear",4273.7,4400.1,4436.3,4357.8,4435.0,4573.8,4639.0,4715.8,4829.5
"22000","Louisiana","11","      Gasoline and other energy goods",4990.2,5557.9,6447.1,4949.6,5933.2,7288.4,7458.4,7341.3,6884.4
"22000","Louisiana","12","      Other nondurable goods",10378.2,11063.4,11599.8,12231.9,12680.9,13086.4,13551.6,13829.8,14558.3
"22000","Louisiana","13","  Services",71735.8,76164.5,80556.7,81660.4,85299.3,87874.8,89794.0,92538.1,97001.9
"22000","Louisiana","14","    Household consumption expenditures (for services)",69540.8,74029.5,77870.1,78931.7,82560.8,84978.1,86639.8,89344.9,93665.1
"22000","Louisiana","15","      Housing and utilities",19333.8,20660.8,22229.8,22423.4,23378.4,23926.0,24153.9,25089.4,26061.4
"22000","Louisiana","16","      Health care",19173.6,20407.5,21545.6,22814.2,23635.0,24167.2,24533.5,25044.7,26459.0
"22000","Louisiana","17","      Transportation services",2673.8,2835.4,2886.2,2813.2,2957.9,3135.7,3244.1,3496.5,3695.7
"22000","Louisiana","18","      Recreation services",3587.8,3830.9,4014.1,3968.5,4154.5,4150.9,4365.7,4516.8,4712.3
"22000","Louisiana","19","      Food services and accommodations",7848.7,8481.0,8823.3,9023.9,9635.9,10046.4,10395.0,10771.3,11451.8
"22000","Louisiana","20","      Financial services and insurance",8615.6,9124.7,9348.4,8782.5,9475.6,10050.8,10262.1,10543.2,11062.5
"22000","Louisiana","21","      Other services",8307.4,8689.2,9022.7,9106.0,9323.4,9500.9,9685.6,9883.0,10222.5
"22000","Louisiana","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2195.0,2135.0,2686.5,2728.7,2738.6,2896.7,3154.1,3193.3,3336.8
"22000","Louisiana","23","      Gross output of nonprofit institutions",8858.0,8883.0,9666.4,10045.1,10307.4,10631.7,11117.2,11363.9,12408.0
"22000","Louisiana","24","      Less: Receipts from sales of goods and services by nonprofit institutions",6663.0,6748.0,6979.9,7316.5,7568.8,7735.0,7963.1,8170.6,9071.2
"23000","Maine","1","Personal consumption expenditures",43103.6,44724.5,46030.3,45876.9,47321.9,48867.6,49379.4,50315.4,51947.7
"23000","Maine","2","  Goods",15155.9,15710.4,15911.7,15268.5,15847.3,16417.5,16492.3,16859.5,17480.6
"23000","Maine","3","    Durable goods",4859.1,5006.7,4720.5,4547.7,4623.5,4672.5,4696.4,4849.0,5085.9
"23000","Maine","4","      Motor vehicles and parts",1802.6,1811.4,1603.7,1609.8,1716.1,1764.9,1843.6,1900.8,2031.3
"23000","Maine","5","      Furnishings and durable household equipment",1174.4,1204.3,1176.8,1096.4,1097.1,1095.1,1099.4,1152.0,1209.4
"23000","Maine","6","      Recreational goods and vehicles",1306.1,1364.9,1335.8,1252.2,1202.2,1193.5,1141.0,1173.7,1205.2
"23000","Maine","7","      Other durable goods",575.9,626.0,604.2,589.3,608.1,619.0,612.4,622.5,639.9
"23000","Maine","8","    Nondurable goods",10296.8,10703.7,11191.2,10720.7,11223.8,11745.0,11795.9,12010.6,12394.8
"23000","Maine","9","      Food and beverages purchased for off-premises consumption",3558.6,3704.3,3859.0,3988.5,4045.3,4107.9,4225.4,4303.1,4475.6
"23000","Maine","10","      Clothing and footwear",1309.3,1311.2,1291.1,1254.3,1277.4,1263.5,1266.2,1280.6,1292.5
"23000","Maine","11","      Gasoline and other energy goods",2031.4,2157.2,2437.0,1779.6,2086.9,2522.1,2437.1,2416.9,2370.9
"23000","Maine","12","      Other nondurable goods",3397.5,3531.0,3604.0,3698.3,3814.2,3851.5,3867.1,4010.0,4255.7
"23000","Maine","13","  Services",27947.6,29014.1,30118.6,30608.5,31474.6,32450.1,32887.1,33455.9,34467.0
"23000","Maine","14","    Household consumption expenditures (for services)",26081.6,27158.1,28098.3,28463.4,29274.2,30115.8,30460.4,31010.3,31976.3
"23000","Maine","15","      Housing and utilities",7616.3,7978.3,8341.3,8558.0,8668.5,8826.7,8885.4,9113.5,9340.4
"23000","Maine","16","      Health care",7019.1,7443.6,7825.3,8114.1,8397.6,8766.9,8879.8,8981.3,9313.8
"23000","Maine","17","      Transportation services",1103.2,1137.7,1182.5,1166.0,1147.5,1180.4,1180.7,1250.4,1330.8
"23000","Maine","18","      Recreation services",1453.6,1513.7,1554.8,1571.0,1666.5,1703.8,1823.4,1881.9,1923.4
"23000","Maine","19","      Food services and accommodations",2561.0,2625.1,2679.6,2697.3,2831.4,2914.8,3010.5,3129.9,3314.4
"23000","Maine","20","      Financial services and insurance",2716.1,2803.5,2818.4,2607.1,2775.4,2916.2,2956.0,3054.9,3204.7
"23000","Maine","21","      Other services",3612.3,3656.4,3696.3,3749.9,3787.3,3807.1,3724.5,3598.3,3548.7
"23000","Maine","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1866.0,1856.0,2020.3,2145.1,2200.4,2334.3,2426.7,2445.6,2490.8
"23000","Maine","23","      Gross output of nonprofit institutions",4834.0,4893.0,5148.7,5445.7,5628.2,5885.3,6097.6,6183.6,6364.9
"23000","Maine","24","      Less: Receipts from sales of goods and services by nonprofit institutions",2968.0,3037.0,3128.3,3300.6,3427.9,3551.1,3670.8,3738.0,3874.2
"24000","Maryland","1","Personal consumption expenditures",196527.3,205423.4,211304.0,209063.7,216188.5,224838.8,230805.7,235458.2,242928.8
"24000","Maryland","2","  Goods",68123.0,69837.7,68065.0,64590.0,67243.3,70471.5,73074.3,73373.9,74756.8
"24000","Maryland","3","    Durable goods",24926.9,25224.7,22726.8,21017.4,21777.7,22484.6,23744.3,23685.6,23998.9
"24000","Maryland","4","      Motor vehicles and parts",8192.8,8256.0,6959.1,6462.6,7043.2,7353.2,8053.4,8177.9,8400.6
"24000","Maryland","5","      Furnishings and durable household equipment",6149.3,6036.6,5488.8,4975.6,5001.9,5066.6,5205.8,5176.1,5317.7
"24000","Maryland","6","      Recreational goods and vehicles",7184.3,7382.7,6821.4,6196.6,6249.7,6386.5,6706.9,6570.5,6447.4
"24000","Maryland","7","      Other durable goods",3400.5,3549.5,3457.5,3382.7,3482.9,3678.4,3778.2,3761.2,3833.3
"24000","Maryland","8","    Nondurable goods",43196.1,44613.0,45338.2,43572.5,45465.6,47986.9,49330.0,49688.3,50757.9
"24000","Maryland","9","      Food and beverages purchased for off-premises consumption",13505.9,14107.2,14533.1,14617.6,15030.8,15624.3,15797.7,15957.7,16367.3
"24000","Maryland","10","      Clothing and footwear",6942.6,6839.7,6652.7,6446.2,6569.2,6820.5,7078.4,7064.1,7199.3
"24000","Maryland","11","      Gasoline and other energy goods",6217.6,6708.8,7164.2,5230.6,5970.9,6925.9,7317.6,7363.8,7057.7
"24000","Maryland","12","      Other nondurable goods",16530.0,16957.2,16988.1,17278.1,17894.7,18616.3,19136.3,19302.8,20133.5
"24000","Maryland","13","  Services",128404.4,135585.6,143239.0,144473.7,148945.1,154367.2,157731.4,162084.3,168172.0
"24000","Maryland","14","    Household consumption expenditures (for services)",124038.3,131048.7,137627.6,138839.9,142917.4,147807.4,150453.8,154684.7,160415.9
"24000","Maryland","15","      Housing and utilities",36912.5,39233.5,42386.3,43522.5,43780.1,45318.4,45824.1,47794.9,48762.4
"24000","Maryland","16","      Health care",28433.5,30223.9,31998.7,33496.0,34857.4,36180.2,36966.6,37219.9,38822.2
"24000","Maryland","17","      Transportation services",6010.3,6074.2,6137.9,6012.8,6347.4,6729.4,6933.8,7295.6,7664.9
"24000","Maryland","18","      Recreation services",7097.3,7426.0,7693.3,7859.3,8141.0,8082.3,8296.8,8841.3,9237.9
"24000","Maryland","19","      Food services and accommodations",11268.3,11900.5,12367.8,12307.6,12619.5,13138.4,13813.2,14257.1,14904.4
"24000","Maryland","20","      Financial services and insurance",14471.6,15198.6,15322.4,13994.6,14944.2,15687.6,15808.0,16281.4,17044.5
"24000","Maryland","21","      Other services",19844.8,20992.0,21721.2,21647.0,22227.7,22671.1,22811.2,22994.5,23979.6
"24000","Maryland","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",4366.1,4537.0,5611.4,5633.8,6027.7,6559.9,7277.6,7399.6,7756.1
"24000","Maryland","23","      Gross output of nonprofit institutions",22712.0,23583.0,25391.1,26392.4,27592.1,28850.9,30218.4,30863.0,31821.9
"24000","Maryland","24","      Less: Receipts from sales of goods and services by nonprofit institutions",18345.9,19046.1,19779.7,20758.6,21564.4,22291.0,22940.8,23463.4,24065.8
"25000","Massachusetts","1","Personal consumption expenditures",254673.5,262980.3,271408.7,267918.4,277047.6,286855.8,294778.2,302529.2,315612.4
"25000","Massachusetts","2","  Goods",80970.5,82292.6,82660.7,78920.9,81941.6,85378.4,87338.7,89085.3,91806.5
"25000","Massachusetts","3","    Durable goods",29114.4,28831.9,27365.9,25647.1,26776.5,27465.7,28281.4,29049.0,29997.8
"25000","Massachusetts","4","      Motor vehicles and parts",8409.4,8262.1,7317.1,7133.8,7607.5,7933.7,8264.5,8731.5,9194.7
"25000","Massachusetts","5","      Furnishings and durable household equipment",7334.6,7158.0,6753.5,5977.5,6114.0,6251.7,6388.9,6604.8,6851.5
"25000","Massachusetts","6","      Recreational goods and vehicles",9361.3,9116.3,8967.4,8305.6,8573.5,8670.9,8849.0,8852.5,8971.0
"25000","Massachusetts","7","      Other durable goods",4009.2,4295.5,4327.9,4230.2,4481.5,4609.4,4779.0,4860.2,4980.7
"25000","Massachusetts","8","    Nondurable goods",51856.0,53460.6,55294.8,53273.8,55165.1,57912.7,59057.3,60036.3,61808.7
"25000","Massachusetts","9","      Food and beverages purchased for off-premises consumption",17696.7,18416.9,19131.6,19224.3,19536.1,20562.4,21337.9,21720.4,22558.2
"25000","Massachusetts","10","      Clothing and footwear",8565.3,8606.0,8653.9,8356.5,8590.8,8600.5,8866.0,8938.6,8967.0
"25000","Massachusetts","11","      Gasoline and other energy goods",6190.6,6649.2,7572.8,5684.3,6545.4,7684.0,7570.6,7505.4,7219.0
"25000","Massachusetts","12","      Other nondurable goods",19403.5,19788.5,19936.6,20008.7,20492.7,21065.9,21282.9,21871.9,23064.5
"25000","Massachusetts","13","  Services",173703.0,180687.8,188748.0,188997.5,195106.1,201477.4,207439.5,213444.0,223805.9
"25000","Massachusetts","14","    Household consumption expenditures (for services)",164758.9,172201.8,179351.0,179196.5,185263.7,190899.5,195567.7,200970.1,210826.0
"25000","Massachusetts","15","      Housing and utilities",42245.4,43349.1,46185.0,46518.6,47297.5,48265.4,48893.1,50750.6,53132.8
"25000","Massachusetts","16","      Health care",42032.4,45025.0,47358.0,49445.9,51194.2,52050.5,53148.3,53650.9,55713.7
"25000","Massachusetts","17","      Transportation services",8696.1,8957.3,9147.3,9066.1,9449.7,10278.6,10705.9,11602.7,12612.6
"25000","Massachusetts","18","      Recreation services",9676.8,10141.7,10734.6,10548.9,11142.5,11388.2,11945.9,12341.2,12839.2
"25000","Massachusetts","19","      Food services and accommodations",15127.7,15789.2,16351.5,16171.6,16826.3,17678.0,18555.1,19279.3,20294.5
"25000","Massachusetts","20","      Financial services and insurance",24511.1,25274.5,25145.5,22878.0,24281.5,25689.7,26105.3,27290.6,28879.9
"25000","Massachusetts","21","      Other services",22469.5,23665.1,24429.2,24567.4,25072.0,25549.2,26214.2,26054.8,27353.4
"25000","Massachusetts","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",8944.1,8486.0,9397.0,9801.0,9842.4,10577.9,11871.7,12473.8,12979.9
"25000","Massachusetts","23","      Gross output of nonprofit institutions",28896.1,29289.0,30816.4,32245.9,33303.0,34687.8,37044.6,38342.4,40384.6
"25000","Massachusetts","24","      Less: Receipts from sales of goods and services by nonprofit institutions",19951.9,20803.1,21419.5,22445.0,23460.7,24109.9,25172.9,25868.5,27404.7
"26000","Michigan","1","Personal consumption expenditures",285612.0,293658.7,301720.7,296896.8,308262.0,321336.1,332018.7,341805.2,356075.1
"26000","Michigan","2","  Goods",96552.1,97314.4,98218.3,93212.1,97102.1,103206.1,105690.6,108134.1,112222.0
"26000","Michigan","3","    Durable goods",31206.4,30688.5,29262.9,27605.0,28602.7,30130.9,31498.3,32738.6,34752.0
"26000","Michigan","4","      Motor vehicles and parts",8877.6,8161.0,7617.6,7604.3,8489.8,9256.7,9980.9,10625.9,11836.5
"26000","Michigan","5","      Furnishings and durable household equipment",7859.0,7533.6,7046.4,6397.2,6499.1,6678.1,6966.5,7145.9,7410.0
"26000","Michigan","6","      Recreational goods and vehicles",9702.3,9892.2,9552.1,8659.0,8489.1,8764.7,8938.1,9230.1,9537.8
"26000","Michigan","7","      Other durable goods",4767.5,5101.7,5046.8,4944.5,5124.7,5431.4,5612.8,5736.7,5967.6
"26000","Michigan","8","    Nondurable goods",65345.7,66625.9,68955.5,65607.1,68499.4,73075.2,74192.3,75395.6,77470.0
"26000","Michigan","9","      Food and beverages purchased for off-premises consumption",22316.8,22920.0,23572.7,23933.7,24254.6,25058.1,25811.9,26039.3,26961.4
"26000","Michigan","10","      Clothing and footwear",9176.0,8966.6,8788.2,8554.6,8891.5,9063.0,9311.6,9383.6,9568.1
"26000","Michigan","11","      Gasoline and other energy goods",10815.6,11511.2,13080.9,9467.7,11288.1,13948.0,13523.0,13664.1,13140.8
"26000","Michigan","12","      Other nondurable goods",23037.3,23228.1,23513.7,23651.1,24065.2,25006.1,25545.7,26308.6,27799.9
"26000","Michigan","13","  Services",189059.8,196344.3,203502.3,203684.7,211159.9,218130.0,226328.2,233671.0,243853.1
